case_id,expanded_route_id,base_route_id,source_tree,case_number,global_case_number,seed,route_depth,final_rule,final_output_class_id,expected_mode,input_xml_path,input_xml_flat_path,expected_output_path,tree_version,mapping_version,generator_version
BT-GPA-006__R2-007__R1-004__0078,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,78,3578,106479935554112,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0078.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0078.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0079,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,79,3579,10243002956745,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0079.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0079.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0080,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,80,3580,263009118855081,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0080.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0080.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0081,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,81,3581,199983967194420,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0081.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0081.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0082,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,82,3582,160017060288391,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0082.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0082.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0083,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,83,3583,17356523686591,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0083.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0083.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0084,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,84,3584,199598831260541,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0084.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0084.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0085,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,85,3585,60231276108710,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0085.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0085.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0086,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,86,3586,102770072966836,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0086.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0086.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0087,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,87,3587,179555933906810,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0087.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0087.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0088,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,88,3588,100833274529161,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0088.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0088.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0089,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,89,3589,159509730706751,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0089.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0089.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0090,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,90,3590,121445771226601,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0090.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0090.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0091,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,91,3591,54927605443868,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0091.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0091.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0092,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,92,3592,13220958816963,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0092.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0092.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0093,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,93,3593,188026197439337,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0093.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0093.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0094,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,94,3594,97373592322617,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0094.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0094.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0095,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,95,3595,224266865439604,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0095.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0095.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0096,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,96,3596,209264198846676,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0096.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0096.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0097,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,97,3597,201304455222842,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0097.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0097.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0098,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,98,3598,191023042498969,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0098.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0098.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0099,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,99,3599,199255633859151,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0099.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0099.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-007__R1-004__0100,BT-GPA-006__R2-007__R1-004,BT-GPA-006,General_post_primera_asignacion,100,3600,6856725866612,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0100.xml,02_inputs_xml_flat/BT-GPA-006__R2-007__R1-004__0100.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0001,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,1,3601,169286059663495,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0001.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0001.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0002,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,2,3602,120179298162284,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0002.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0002.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0003,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,3,3603,50653120345813,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0003.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0003.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0004,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,4,3604,201306255419830,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0004.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0004.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0005,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,5,3605,208182356947216,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0005.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0005.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0006,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,6,3606,278979672350529,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0006.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0006.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0007,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,7,3607,220866255324147,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0007.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0007.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0008,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,8,3608,77601675116761,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0008.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0008.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0009,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,9,3609,36781462271329,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0009.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0009.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0010,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,10,3610,19927256053618,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0010.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0010.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0011,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,11,3611,77247883782095,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0011.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0011.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0012,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,12,3612,33095018911125,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0012.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0012.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0013,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,13,3613,66152758583340,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0013.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0013.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0014,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,14,3614,145706617918108,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0014.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0014.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0015,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,15,3615,62674947585813,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0015.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0015.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0016,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,16,3616,197200259110633,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0016.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0016.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0017,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,17,3617,251752315148152,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0017.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0017.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0018,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,18,3618,62516088329733,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0018.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0018.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-006__R2-008__R1-001__0019,BT-GPA-006__R2-008__R1-001,BT-GPA-006,General_post_primera_asignacion,19,3619,213339728286876,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0019.xml,02_inputs_xml_flat/BT-GPA-006__R2-008__R1-001__0019.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
